customer_id,product_category,value_USD,time_on_site_Minutes,clicks_in_site,credit,paypal
51122,504,4.433916176616641,12.4,28,1,0
51274,505,0.22790441084389623,8.1,7,1,0
56859,502,1.106560972346049,31.0,19,1,0
10301,503,-0.16314201461900227,7.2,8,1,0
50358,505,0.5640472792940494,26.4,17,1,0
55381,508,0.5322364911096952,23.0,8,1,0
25013,512,-0.3564690850699417,3.4,6,1,0
41823,503,0.7928453750635263,13.3,8,1,0
48613,512,0.054875019046153536,15.0,10,1,0
38564,505,1.921529407713417,48.1,9,1,0
56626,508,0.641178458176197,15.7,17,1,0
18179,501,0.06266134167705197,29.2,9,1,0
59269,504,-0.22290370455529954,5.5,8,1,0
15662,507,4.026431958932958,65.4,50,1,0
39107,507,-0.43652845365943566,19.1,6,1,0
39450,510,3.299575413850286,40.2,50,1,0
13328,505,-0.19734859438209448,7.3,9,1,0
42225,513,-0.4822481429536854,44.8,6,1,0
49233,504,5.31077589443474,47.4,9,1,0
47610,513,1.4136215930209661,38.8,28,1,0
17900,504,-0.03496716515652056,8.3,8,1,0
15484,510,0.8282498506159874,15.0,14,1,0
44840,505,-0.3008334806303598,4.7,8,1,0
46117,503,0.9487714769797226,36.7,12,1,0
51754,501,0.3632000852765158,15.3,10,1,0
17104,510,0.24973273411684224,44.9,9,1,0
25734,501,-0.20107538128235353,4.3,8,1,0
58644,501,2.4238470420554794,29.5,34,1,0
14721,504,2.0479739632579212,53.6,9,1,0
15152,512,-0.4615511657040324,21.3,6,1,0
26460,502,1.7857013351521893,6.9,8,1,0
34947,510,1.1292544425779836,54.6,11,1,0
14691,510,4.316588939024556,29.8,77,1,0
31685,514,1.7558870399501165,32.0,19,1,0
41520,508,0.1297435058817153,19.5,12,1,0
57529,510,-0.05739443632415099,5.4,10,1,0
21061,506,-0.437992548513109,20.2,6,1,0
34026,508,1.5827245486202217,32.3,16,1,0
23618,502,1.5933059614263143,14.0,24,1,0
45796,506,0.9300709927123512,32.4,14,1,0
23733,510,-0.03336997077069518,92.6,11,1,0
29470,505,-0.32698753869824937,7.6,7,1,0
49656,510,0.8009644465248049,21.4,12,1,0
56832,509,1.8040025208231043,74.5,9,1,0
43358,504,0.4978968118144509,35.5,0,1,0
45493,506,1.9144751325093552,51.6,26,1,0
23550,506,1.5255582995608905,27.7,33,1,0
50657,505,0.4323452922295368,65.7,17,1,0
48974,514,2.202435970320445,8.0,27,1,0
46359,501,-0.17532062181092029,15.7,7,1,0
39244,502,0.2304333019547864,23.4,7,1,0
35841,507,0.7330171353611529,8.4,18,1,0
53980,507,-0.27807346063234906,7.3,7,1,0
17272,504,0.32493396978278427,11.3,12,1,0
14705,503,0.8476158325441194,9.1,25,1,0
19710,502,0.21692369944134723,12.3,13,1,0
49350,509,3.2826717732669675,59.6,39,1,0
13705,502,-0.4445144255885623,10.9,6,1,0
58323,507,0.0653233323200942,41.4,9,1,0
59135,501,2.1863309269300397,36.3,25,1,0
22276,511,0.17353325195975938,12.0,11,1,0
54144,513,1.0021443893727189,9.9,10,1,0
45482,512,-0.16400716157799095,48.5,8,1,0
22111,514,-0.34808381454435877,12.5,6,1,0
56791,501,-0.4554951369911114,19.1,6,1,0
25018,503,2.9794710390244616,58.3,21,1,0
30329,507,-0.2946443523852867,3.3,7,1,0
51157,506,1.6333689206040998,59.7,30,1,0
51700,514,1.721347711356644,9.7,9,1,0
20821,510,3.9427789029753564,42.0,43,1,0
54884,506,1.5790643114860388,29.1,6,1,0
28461,508,0.4975640629840707,7.1,10,1,0
34624,508,-0.06178672088517064,11.7,8,1,0
46568,512,0.17765933745647483,11.9,7,1,0
48915,501,0.30237359908300165,30.1,16,1,0
14933,511,2.468501935092512,18.3,46,1,0
16406,508,0.6946179203352691,36.5,19,1,0
14619,509,1.9280512847888704,39.0,28,1,0
56137,503,4.831284829856765,69.4,18,1,0
40336,505,-0.3151416803367116,7.4,7,1,0
51113,514,6.208731888098949,120.4,79,1,0
31121,514,-0.3238596996926748,21.1,7,1,0
48399,505,-0.46647584839366046,12.0,6,1,0
30903,503,3.2476665963109626,69.9,0,1,0
33421,502,2.519212856842466,14.5,45,1,0
43499,502,0.7103236651292182,34.4,14,1,0
44233,502,1.801273980413986,32.6,37,1,0
59770,501,1.8398728447380979,14.5,9,1,0
34874,513,1.964853305428929,11.6,6,1,0
37367,505,1.7229449057424695,47.4,0,1,0
26322,506,2.591752101865366,27.2,13,1,0
40438,509,1.948149314143839,47.6,29,1,0
34418,511,-0.48058439880178405,2.7,6,1,0
47300,503,-0.4182938177545967,8.0,7,1,0
27290,505,0.9908309291397897,9.7,12,1,0
14365,513,-0.21099129642768572,8.0,7,1,0
33244,509,1.5839889941756669,25.1,16,1,0
15930,509,0.14032491868780803,18.3,13,1,0
26512,508,3.0436915632878545,31.3,45,1,0
45909,507,0.510141968772445,13.7,7,1,0
15452,513,0.8057560296822809,91.7,23,1,0
12191,504,-0.2159825288833898,23.0,6,1,0
53966,509,2.910325832071441,24.0,31,1,0
48412,510,1.6052849193200043,16.5,24,1,0
23877,514,-0.22170580876593055,16.3,7,1,0
34748,501,1.2795903641437918,28.5,18,1,0
23005,513,0.6566845536719179,44.8,13,1,0
45713,513,4.893775060202181,60.1,41,1,0
49929,509,2.1215114547719622,20.7,30,1,0
42676,502,-0.025783297438024922,29.8,7,1,0
46769,507,0.009887377178740494,12.5,9,1,0
33816,512,-0.3993936841889971,9.3,7,1,0
59041,511,1.5789977617199626,45.2,6,1,0
16456,508,3.2867313089976067,53.0,36,1,0
17418,503,0.23369424049251306,14.8,7,1,0
47088,505,-0.33969854401877586,17.3,8,1,0
30513,501,-0.19355525771575935,68.6,10,1,0
14450,514,1.7425105369688296,45.3,29,1,0
47512,507,0.5795533747897703,23.6,6,1,0
15576,510,0.638583017299231,21.9,12,1,0
54957,515,5.680925693349757,59.1,38,1,0
51574,505,0.425291017025475,32.1,11,1,0
28500,504,-0.19135911543524955,10.8,6,1,0
17616,515,0.040566819339801795,12.7,12,1,0
23686,515,0.4909756361425412,17.1,10,1,0
29370,513,0.6307301449022564,14.0,20,1,0
53517,502,-0.10837155713840906,4.3,7,1,0
33670,513,0.8393636615506885,36.2,9,1,0
50326,508,-0.3975302907388676,8.2,7,1,0
21870,504,1.1843576488889571,23.2,18,1,0
25943,507,3.4276837135466915,61.6,48,1,0
27628,510,2.9903186508948587,50.2,27,1,0
53196,503,-0.2248336477715051,9.5,8,1,0
59055,511,-0.23514886151329364,19.0,9,1,0
15779,510,-0.07602837082544639,12.6,8,1,0
49976,508,1.9161388766612566,45.9,26,1,0
55530,510,4.590907074790055,27.0,77,1,0
22255,507,0.11457015921637476,10.5,11,1,0
45871,511,-0.029909382934740356,18.4,8,1,0
54231,504,-0.30016798296959923,50.9,7,1,0
52119,515,0.08641960816620362,35.4,7,1,0
34862,513,0.02140048670989792,20.6,9,1,0
29477,502,2.672210769051316,16.6,15,1,0
56419,512,0.2575856065138168,37.7,9,1,0
29591,501,-0.37570196746592155,29.1,6,1,0
39451,510,-0.22250440595884324,8.6,8,1,0
30104,503,-0.047611620710970935,19.7,7,1,0
19670,508,0.0741744512082095,9.4,11,1,0
38169,511,2.515685719240435,5.9,24,1,0
25874,506,-0.2945778026192107,26.2,7,1,0
13241,507,0.41191451404418805,21.2,6,1,0
44298,506,0.13014280447817164,25.7,13,1,0
59562,502,0.23389388979074122,18.7,9,1,0
43088,512,1.8308886263178303,49.0,29,1,0
21657,514,0.8656508191507304,11.3,7,1,0
17656,514,-0.32292800296761004,23.3,8,1,0
34451,510,2.742021473665098,46.3,43,1,0
32062,502,-0.37763191068212715,5.3,7,1,0
35139,515,-0.0008271351595043395,6.3,7,1,0
16533,511,1.2919020708678621,14.1,29,1,0
28498,514,0.6813079671200581,19.6,22,1,0
27371,511,1.64854226726944,39.4,34,1,0
24114,515,2.0254801423242146,16.0,31,1,0
59834,515,0.14651404693288117,40.9,14,1,0
50302,511,-0.41483322991864185,38.8,7,1,0
37931,512,1.7293336832857706,42.0,7,1,0
25265,502,-0.1865009825116975,14.8,9,1,0
53994,508,2.3720047742822326,17.0,12,1,0
55469,513,0.025060723844081017,64.5,12,1,0
13416,505,0.01461241057014035,12.1,12,1,0
41896,509,5.665286498321885,99.1,17,1,0
11507,506,0.2561215116601436,14.7,7,1,0
51444,509,-0.219842415315801,31.4,9,1,0
20664,506,0.46881456403921506,63.6,15,1,0
24491,508,0.21053492189804593,41.0,6,1,0
35846,514,3.519855139562028,99.5,8,1,0
47368,506,2.1144571795679004,45.2,25,1,0
12641,515,0.6842361568274046,29.3,11,1,0
58265,501,2.365083598610323,60.2,43,1,0
20427,505,4.304144132768334,28.4,65,1,0
54063,505,0.7265618080517755,7.2,24,1,0
22268,508,-0.11356243889234136,6.5,7,1,0
43758,506,0.803559887401771,17.7,8,1,0
34081,511,6.61694815320947,53.3,23,1,0
32604,515,2.663559299461429,37.0,41,1,0
53123,505,1.1726448900595716,6.2,29,1,0
32839,507,0.9994158489636005,56.2,7,1,0
47065,507,0.10418839570851018,95.8,13,1,0
37851,511,1.063103975098385,51.2,12,1,0
14785,513,1.8210392609385744,18.4,27,1,0
50363,504,-0.2657617539082789,42.6,8,1,0
41141,515,3.9286038028011565,42.5,31,1,0
41969,505,0.09141084062190773,20.6,12,1,0
52610,512,0.6259385617447806,85.7,9,1,0
16368,507,3.8545339131585075,15.3,40,1,0
43662,502,0.32666426370076174,4.7,7,1,0
42809,515,1.1471563296524423,36.5,28,1,0
33902,513,0.20314789786360382,21.2,16,1,0
48527,511,1.1099550104159277,43.9,15,1,0
37101,505,-0.0023577797792536286,94.7,7,1,0
17655,514,2.0703346846594757,32.7,24,1,0
41086,507,1.229278740990294,17.8,25,1,0
34335,505,5.1803383529256735,52.5,22,1,0
46431,512,1.0394788081413857,31.9,22,1,0
38083,506,1.0997063464402153,54.8,24,1,0
31315,512,4.924920350725775,63.9,26,1,0
30752,510,-0.2926478594030051,32.6,6,1,0
45772,501,0.4740719955592233,14.4,10,1,0
14091,501,0.3530845208329555,40.3,18,1,0
34929,508,-0.3235935006283706,7.3,8,1,0
31848,508,1.191411924093019,20.3,24,1,0
43375,501,-0.23541506057759787,13.6,8,1,0
15977,511,5.953247336132974,76.6,71,1,0
20025,506,2.91911040119348,62.1,54,1,0
31243,514,0.9175596366900529,17.4,19,1,0
25021,512,2.1471996644773195,26.7,37,1,0
52767,506,-0.3522764498071502,9.0,8,1,0
28936,505,-0.27667591554475185,23.3,9,1,0
21289,508,1.3384869071211005,12.8,21,1,0
46701,512,0.272492754114853,4.6,10,1,0
51660,503,14.004571135546247,147.8,81,1,0
32445,510,0.2829410673887937,17.7,15,1,0
32281,507,0.7531817144821975,5.3,14,1,0
24639,514,0.04822004243854805,24.5,10,1,0
31286,507,3.2397471741479125,38.4,27,1,0
33454,503,-0.11688992719614409,30.8,11,1,0
24847,514,1.805000767314245,47.9,15,1,0
28604,508,0.876232231956823,30.3,12,1,0
39136,503,-0.2541155448449693,17.2,9,1,0
34491,511,0.1966925705542265,9.0,15,1,0
58435,503,0.1786575839476157,20.1,15,1,0
11671,506,0.8648522219578177,40.8,15,1,0
21074,513,1.154743002985113,28.9,21,1,0
42088,508,0.593795024730046,11.8,17,1,0
53619,507,0.28986224306070335,22.3,9,1,0
45217,513,0.4690807631035192,23.2,17,1,0
40265,504,0.9957556118294174,15.2,20,1,0
21769,511,0.1443179046523713,13.5,9,1,0
48633,511,-0.2424693357816597,2.2,8,1,0
21752,504,0.5024887456736986,15.8,11,1,0
56408,514,0.6554201081164729,26.7,6,1,0
46778,508,-0.3876143755935354,12.9,7,1,0
54464,505,-0.31188074179898495,15.4,8,1,0
50118,507,0.015144808698748777,3.6,8,1,0
13631,502,1.118539930239739,26.1,17,1,0
12673,505,0.8585965439466686,28.8,12,1,0
49635,511,-0.2486584640267328,8.3,8,1,0
20732,509,0.19143513903421824,33.4,12,1,0
23749,507,0.10691693611762851,26.5,12,1,0
32062,501,1.5883147289706103,32.5,32,1,0
17170,508,3.015008614109075,71.5,6,1,0
24679,511,0.667731814840543,14.1,12,1,0
25205,507,0.7813322655323687,11.8,14,1,0
45208,504,0.7233008695140488,72.8,11,1,0
51137,509,1.8191758674884446,42.7,13,1,0
47935,507,0.10977857605889882,34.2,14,1,0
22833,509,0.7527158661196651,9.6,19,1,0
42071,515,1.7023144782588921,40.4,34,1,0
37279,501,0.20467854248335313,9.7,7,1,0
43359,509,-0.239208397243933,5.6,7,1,0
43325,514,1.9859495812750383,38.3,34,1,0
55662,505,-0.3294498800430634,8.6,8,1,0
17918,503,3.0221294390792126,60.7,9,1,0
18261,509,1.447362324421526,24.2,30,1,0
21396,506,4.689201079284388,78.9,84,1,0
15471,507,-0.17432237531977948,47.8,7,1,0
28161,502,3.2903915461317905,33.9,10,1,0
26970,502,0.13087485190500822,34.5,13,1,0
37136,514,0.7336160832558374,34.8,21,1,0
49092,501,0.8477489320762716,25.2,9,1,0
44631,509,-0.31088249530784406,40.2,7,1,0
43739,502,-0.1248758991252707,10.1,10,1,0
27485,503,-0.1343259659080705,7.9,9,1,0
24870,508,-0.07609492059152248,12.3,11,1,0
35017,514,2.0721980781096057,33.5,31,1,0
24407,505,-0.40365286921786464,11.2,7,1,0
47608,513,0.37311600042184795,36.3,15,1,0
46559,509,-0.402920821791028,15.0,6,1,0
28440,507,-0.2684237445513211,12.4,8,1,0
27645,512,3.183046773451114,15.3,44,1,0
53293,510,0.044160506707908706,11.8,11,1,0
43579,507,0.2480024401988649,14.0,7,1,0
52350,501,0.006959187471393999,26.8,8,1,0
13661,505,0.46615257339617283,30.3,20,1,0
41979,507,-0.10770605947764855,37.3,10,1,0
21774,513,-0.19754824368032264,39.6,8,1,0
26430,507,0.889542185172034,24.1,6,1,0
13725,502,1.6160659814243252,9.9,37,1,0
51512,513,3.2427419136213347,32.0,21,1,0
29835,510,4.11527589664449,34.0,54,1,0
23605,508,-0.44358272886349753,27.7,6,1,0
42701,506,0.6443062971817716,14.7,11,1,0
20695,510,2.7364978430807856,13.4,40,1,0
12434,512,0.8671814637704794,47.0,24,1,0
12998,514,-0.08381469345634482,14.4,9,1,0
11940,506,0.8810903648803751,10.9,7,1,0
34837,502,-0.2929140584673093,7.2,8,1,0
46771,509,3.0178037042842694,16.8,34,1,0
19217,506,3.6948810243420516,46.9,60,1,0
53644,501,3.1592219571958857,36.8,17,1,0
32932,511,0.9471742825938977,17.4,22,1,0
50843,512,0.481059720997209,15.5,16,1,0
22726,507,1.2040563796474693,45.4,20,1,0
21703,502,0.10705003564978059,24.1,11,1,0
27680,510,1.1930091184788443,61.1,8,1,0
15685,513,0.3914837358588392,50.6,13,1,0
38235,508,-0.31108214460607225,28.1,8,1,0
27610,511,3.8313745945640405,54.4,63,1,0
23090,507,2.719993501093924,51.2,41,1,0
52510,509,-0.32013291279241574,24.7,8,1,0
21431,505,6.873896800029116,106.1,104,1,0
18204,506,1.742909835565286,29.3,9,1,0
14349,502,-0.14843451631619412,19.3,11,1,0
29341,507,-0.40052503021229,20.5,6,1,0
11050,510,5.75712517550684,22.7,65,1,0
27189,510,3.297445821335852,75.5,48,1,0
49912,501,0.7165793431403673,7.1,18,1,0
55011,506,0.22777131131174416,3.9,13,1,0
28317,515,0.6555532076486249,5.3,16,1,0
10448,503,-0.18869712479220732,7.7,8,1,0
56783,515,2.163437807399877,7.6,22,1,0
13855,502,-0.33863374776155897,4.3,8,1,0
11467,504,1.160000434505121,42.3,29,1,0
59622,513,-0.12594069538248756,17.0,8,1,0
12515,512,1.6191938204299,55.3,15,1,0
14283,501,0.906712024819656,106.3,22,1,0
40112,505,3.428948159102136,63.2,55,1,0
51559,501,1.3361576653084384,13.9,16,1,0
28116,506,0.2682335690859855,47.0,9,1,0
52449,504,6.690685294021739,101.5,98,1,0
55756,509,3.984838355135423,18.6,71,1,0
53277,514,2.3289470756310253,43.0,16,1,0
22377,509,0.21832124452894436,15.8,13,1,0
43050,514,1.8414700391239232,29.7,21,1,0
17314,510,-0.12327870473944537,19.6,7,1,0
38074,510,0.41171486474595986,19.7,6,1,0
51744,507,1.3937232129642256,44.3,33,1,0
18128,507,4.701978634370991,27.6,72,1,0
18095,511,0.48498615719569627,10.7,19,1,0
29453,504,-0.08281644696520402,17.8,9,1,0
28386,503,1.0886590852715903,24.6,8,1,0
15115,513,1.814384284330969,24.8,35,1,0
30068,507,0.902652489089017,2.3,13,1,0
33432,509,0.5923974796424489,22.3,9,1,0
20984,501,-0.4421851837759004,4.3,7,1,0
31210,513,4.550777565846194,10.7,42,1,0
36770,514,-0.2402066437350738,55.4,9,1,0
53715,510,0.551203174441371,13.9,14,1,0
17822,509,0.15909195272125545,15.3,13,1,0
41370,504,-0.0733663801824042,9.1,8,1,0
21032,505,0.0030327512729068327,13.8,7,1,0
47407,504,2.3302780709525464,40.7,40,1,0
31347,503,-0.46381385775061823,18.7,6,1,0
19750,514,0.8953985645867267,32.0,25,1,0
43995,511,1.4664621072853536,16.1,10,1,0
53074,513,2.999435968847278,16.1,23,1,0
42055,507,7.240386361809952,112.3,43,1,0
11460,511,3.097796523107687,62.8,52,1,0
31727,506,4.176634780966613,26.8,17,1,0
57244,505,4.761607224775135,66.3,66,1,0
40023,508,0.8806910662839187,29.4,23,1,0
33754,515,-0.37217482986389067,15.1,7,1,0
38656,510,1.2733346861326427,63.3,11,1,0
19598,507,-0.15222785298252925,13.9,7,1,0
30998,515,2.999702167911582,44.4,43,1,0
31277,515,6.046550108171603,111.1,73,1,0
23861,506,2.219738909500219,48.6,29,1,0
41089,510,3.2795439342613935,60.9,21,1,0
34598,510,0.475003692284288,17.2,11,1,0
12166,505,2.2381731947032866,95.7,29,1,0
48245,507,1.5775336668662894,42.3,15,1,0
45462,510,2.126236488163362,7.2,40,1,0
13605,506,2.6465891091120355,18.6,31,1,0
56548,505,1.3892643786371304,25.4,24,1,0
25767,508,-0.42967382775360213,16.5,6,1,0
33504,510,0.9219519212510727,39.7,23,1,0
33154,506,9.215849618011564,87.2,36,1,0
58247,506,1.8565102862571115,25.3,37,1,0
44175,509,0.24760314160240854,45.3,15,1,0
35425,508,0.0014355568870814547,4.6,12,1,0
20050,503,-0.33583865758636466,37.1,7,1,0
46114,511,0.5699702084748184,12.0,19,1,0
16929,515,0.7208385281692348,22.8,22,1,0
49808,501,2.736231644016481,64.1,19,1,0
25059,501,0.655752856946853,39.6,15,1,0
11040,505,2.5366488955543924,26.7,38,1,0
34222,508,-0.3378351505686463,4.4,8,1,0
50409,509,1.5405319969280027,34.3,27,1,0
32596,503,0.4829896642134147,14.0,19,1,0
11466,514,-0.46161771547010844,23.1,6,1,0
27763,510,0.12634946781183654,10.4,10,1,0
46794,509,-0.3521433502749981,31.8,7,1,0
32632,509,0.2668360239983884,52.7,13,1,0
47631,513,0.2565873600226759,33.5,13,1,0
15729,506,0.5601873928616383,14.4,20,1,0
14694,511,0.6767160332608104,24.1,15,1,0
31777,507,1.8466609208778553,11.5,6,1,0
30306,515,-0.3219297564764692,6.0,7,1,0
56575,511,4.828889038278027,59.0,9,1,0
54419,503,2.472295271758848,24.3,18,1,0
11182,503,-0.44391547769387785,5.6,6,1,0
24307,512,0.762299032434617,3.1,14,1,0
19370,504,3.723364324222603,28.6,12,1,0
38507,503,0.05427607115146902,15.2,12,1,0
14656,508,3.4517747288662233,26.0,54,1,0
54109,513,-0.013671240012182978,10.8,7,1,0
34486,511,0.0273899656567429,13.7,7,1,0
49664,503,0.17619524260280162,25.3,11,1,0
39546,506,6.577550691692445,40.1,41,1,0
41498,506,1.9241248485903835,13.5,38,1,0
31391,503,1.7737223772584993,34.6,13,1,0
39017,501,0.7838611566432587,23.6,14,1,0
57732,505,1.8369446550307513,11.1,23,1,0
26006,515,0.7899837351222558,13.1,9,1,0
13625,501,-0.12447660052881436,21.2,10,1,0
30943,513,3.9075740767211236,97.5,45,1,0
38494,509,7.9696386984713605,32.9,38,1,0
37211,512,1.4222730626108533,24.6,7,1,0
19569,502,2.7112754817379603,51.3,11,1,0
57064,505,-0.004487372293687434,12.6,9,1,0
13825,515,7.015714351537189,127.5,39,1,0
22222,511,0.203347547161832,25.2,12,1,0
43291,506,1.3324308784081793,40.2,21,1,0
40208,514,2.880045688506836,51.8,34,1,0
45043,505,8.168622499038763,75.8,106,1,0
41612,507,-0.003888424399002917,17.3,7,1,0
51581,503,-0.3691135406243921,45.0,8,1,0
13494,503,-0.45216764868730863,7.6,6,1,0
55877,515,-0.19009466987980447,17.2,7,1,0
49712,503,-0.3850854844826453,3.4,7,1,0
27527,509,0.8037595366999992,80.8,14,1,0
22154,512,2.64312852127608,33.7,16,1,0
22317,506,2.4091395437526715,31.5,6,1,0
30142,507,3.6582121032341455,44.0,24,1,0
25585,501,3.1103078791299854,59.3,38,1,0
34816,514,0.05474191951400145,14.4,7,1,0
41708,507,2.123973796116776,31.5,23,1,0
44168,501,0.03344599436966387,9.4,13,1,0
35425,504,1.2150370910500186,29.6,27,1,0
21703,501,1.323579759520064,37.1,9,1,0
45239,508,0.7389400645419216,12.0,23,1,0
13326,508,0.5882713941457335,24.3,18,1,0
27334,515,3.845483144972164,74.6,57,1,0
51184,503,0.7244987653034178,16.7,19,1,0
50774,505,0.9349956754019794,27.8,15,1,0
46198,511,4.120666427696651,59.2,21,1,0
42523,509,1.8344823136859374,28.5,24,1,0
13253,501,0.2561215116601436,11.6,17,1,0
58445,514,-0.40418526734647303,24.9,6,1,0
42988,510,-0.39826233816570417,8.6,6,1,0
54040,506,0.40426129094544166,54.2,18,1,0
51027,515,1.9024296248495893,54.3,24,1,0
13318,509,1.9412281384719294,111.5,16,1,0
19259,504,0.15902540295517947,18.0,11,1,0
32841,502,0.624075168294651,31.4,17,1,0
14232,515,2.646456009579883,33.9,22,1,0
50500,507,0.47966217590961197,60.1,17,1,0
21509,515,-0.43712740155412017,3.3,7,1,0
29389,501,2.123641047286396,7.7,25,1,0
49875,512,-0.3478176154800546,50.0,6,1,0
15066,515,3.2909904940264743,37.9,50,1,0
24543,509,0.11956139167207888,68.8,8,1,0
48913,501,0.2712948583254841,34.0,12,1,0
45848,515,-0.15868318029190656,13.3,11,1,0
46667,503,-0.40731310635204765,2.8,7,1,0
12214,501,-0.3331101171772464,7.6,7,1,0
23135,508,1.696058800247743,4.4,7,1,0
35015,503,1.619326919962052,24.5,36,1,0
39248,515,1.4361819637207491,19.9,33,1,0
24031,508,-0.4257473915551149,17.3,7,1,0
29638,510,-0.2136532870707279,23.3,7,1,0
44002,502,-0.3611275686952655,9.9,6,1,0
11192,515,1.3089388109833322,29.5,31,1,0
26799,513,0.25405846891178585,13.9,16,1,0
55143,502,2.524137539532094,67.9,38,1,0
36612,508,0.5494728805233934,41.1,10,1,0
15918,513,0.05926730360717314,9.1,11,1,0
19427,507,0.18278366944433103,7.7,10,1,0
52908,510,0.8834861564591128,18.9,23,1,0
29044,509,-0.303495471273402,6.0,8,1,0
42058,502,0.3376449751033108,62.6,10,1,0
47231,502,3.1552289712313226,41.6,52,1,0
57874,505,-0.09845564199307692,13.0,11,1,0
55374,512,1.162462775849935,25.4,7,1,0
20304,513,0.44046436369081554,10.4,20,1,0
53900,509,3.9293358502279934,23.9,60,1,0
41736,515,0.328194908320511,14.4,11,1,0
17093,504,1.3155272378248613,37.9,8,1,0
22277,502,1.2401263528606912,7.3,27,1,0
35236,509,4.212505104881607,58.6,47,1,0
10959,502,-0.16846599590508662,47.9,10,1,0
30008,503,1.6689064956887127,14.1,19,1,0
45870,514,-0.11329623982803713,9.8,7,1,0
21132,511,-0.18510343742410035,9.2,9,1,0
25473,502,-0.15602118964886438,36.4,7,1,0
19521,501,0.32346987492911106,16.7,17,1,0
16538,503,1.5894460749939032,37.6,22,1,0
41985,508,-0.33297701764509435,7.3,8,1,0
30764,510,0.4065905327581036,43.7,12,1,0
13466,511,1.2215589681254722,18.9,10,1,0
28226,508,2.904802201487128,64.6,14,1,0
57784,505,1.849921859415582,32.0,16,1,0
22108,507,-0.36818184389932734,12.8,7,1,0
50596,501,0.8720395966940315,58.5,19,1,0
28705,503,0.11689940102903675,82.1,6,1,0
41442,502,1.2261509019847199,56.9,11,1,0
14626,515,0.05400987208716485,11.6,8,1,0
42935,507,0.9687364068025391,36.5,22,1,0
43809,509,0.39121753679453486,13.8,13,1,0
20709,515,0.6532905156020392,13.3,22,1,0
31017,507,1.5274882427770962,21.8,29,1,0
19115,506,-0.24666197104445112,15.9,8,1,0
56645,505,1.4300593852417518,19.6,12,1,0
18975,511,0.6611433879990135,61.1,20,1,0
30567,514,6.104448404657772,126.4,101,1,0
57182,512,0.6731888956587795,31.8,10,1,0
57258,508,0.3299917520045645,6.3,12,1,0
42343,507,0.7457281406816794,22.1,9,1,0
45546,504,0.3563454593706821,21.0,12,1,0
33376,510,2.1799421493867386,41.9,14,1,0
52788,503,0.1910358404377619,14.9,14,1,0
18804,507,2.4140642264422993,40.4,6,1,0
43470,504,0.7713498006209605,50.2,19,1,0
40922,511,0.39367987813934896,21.4,14,1,0
16113,502,3.328324912795141,25.6,51,1,0
50429,504,0.13067520260678006,14.9,13,1,0
31212,514,1.3905288241925753,26.1,27,1,0
42608,510,2.1765481113168597,61.9,29,1,0
37874,506,0.5556620087684666,19.3,15,1,0
26479,515,-0.05533139357579337,61.7,12,1,0
28373,504,1.8179779716990756,53.2,39,1,0
19695,507,-0.2012750305805817,11.8,10,1,0
35462,513,-0.1437094829247942,5.4,10,1,0
53974,511,0.29798131452198207,57.7,10,1,0
43751,506,0.053011625596023994,13.7,10,1,0
26317,513,2.3887087655673227,40.3,41,1,0
21989,511,0.2465383453451916,32.3,12,1,0
22326,504,0.4304818987794073,21.8,9,1,0
49367,507,3.9948873698129073,24.7,33,1,0
54860,505,3.8915355830967937,72.0,28,1,0
25806,502,-0.4001257316158337,25.3,7,1,0
58488,514,3.92248122432216,35.2,46,1,0
19886,507,2.2926774531195755,58.3,8,1,0
10305,503,-0.40837790260926454,26.2,7,1,0
24749,512,0.39294783071251244,13.6,12,1,0
39106,514,1.0008133940511978,36.4,26,1,0
19048,508,-0.4576912792716212,12.2,6,1,0
47195,515,1.1006380431652802,15.3,26,1,0
49694,506,0.6584813973559714,103.2,20,1,0
41521,512,-0.20347117286109148,12.4,10,1,0
26241,505,-0.05253630340059905,23.1,6,1,0
28061,503,0.2893298449320949,20.0,8,1,0
31630,502,0.9507014201959284,22.3,16,1,0
57797,507,0.1915682385663703,17.3,7,1,0
19765,510,-0.06105467345833404,16.0,12,1,0
53452,504,-0.069439943983917,10.6,9,1,0
17899,514,0.9778537247549587,32.6,22,1,0
31689,504,4.393320819310248,10.0,22,1,0
28506,515,0.4947689728088763,18.7,14,1,0
33462,502,0.825454760440793,12.1,23,1,0
24340,511,-0.43386646301639353,7.5,7,1,0
14198,511,2.905733898212193,35.2,30,1,0
34835,503,1.0113948068572904,42.0,21,1,0
46773,507,0.22504277090262592,15.9,15,1,0
13721,502,4.624514706658462,20.0,79,1,0
26613,503,-0.27700866437513216,13.4,8,1,0
18220,515,0.8055563803840528,21.6,7,1,0
38372,506,-0.3206653109210241,35.7,8,1,0
57858,511,0.05687151202843516,16.4,8,1,0
36672,504,2.5131568281295453,32.6,28,1,0
22813,503,0.6176863907513497,12.4,18,1,0
40690,512,0.2611792938819237,7.0,7,1,0
33871,509,1.7095018529951065,41.8,29,1,0
32919,510,1.1456922347987692,32.2,9,1,0
42425,505,1.4584761353562272,38.3,15,1,0
31189,502,-0.38455308635403684,18.5,7,1,0
39988,509,1.8903841171898237,24.5,26,1,0
21813,507,-0.21804557163174754,5.6,9,1,0
15721,508,-0.22250440595884324,13.0,9,1,0
38057,503,-0.307089158641509,34.5,7,1,0
